"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lao PDR","LAO","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3784358852471","48.2406707601068","-8.43017140874831","11.9885269271599","16.9308662357951","10.1293513941845","8.76149576164322","5.92371941951247","85.359441621299","-2.66952589220388","12.8265510985643","18.6395462141575","37.0406703578162","-3.11113424048956","5.02789841988994","-0.345866099206575","","","","","",
"Lebanon","LBN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5475378537755","38.3891600174104","1.55231418862894","16.6779586463084","5.56767964438447","31.6900870448835","22.879667433296","5.99999999929726","2.00000000107732","0.499999999776563","4.60000000107117","5.09999999922712","1.49999999892452","1.35452050243529","1.76613348889556","2.0049649050857","6.01231785268408","2.69061960961248","15.3923181572535","-2.94961798762711","-0.358781208761656","4.70558678615795","10.9391671925289","14.0588840108299","11.0701499256961","14.2364624846832","9.60152519903008","5.01957480241362","2.79211184386739","-53.7276375059412","-75.9851555277528",
"Liberia","LBR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","7.53656129065421","4.66813678116533","7.24896755484023","1.4434330696711","3.67121842473934","5.80677616159247","7.42190143754459","6.63530091805853","7.05624997710812","7.58632408790578","9.65213110290864","8.20406591076154","9.68670874406767","3.61317999215291","11.4910837712199","6.57691083677223","-1.22291970966046","5.82817104285709","7.52950754708922","3.20095203620785","2.2703388755009","5.08130005870781","-3.22238594191667","-2.4082487255575","12.4898079880029","10.3697419535629","10.7000913108438","-0.962518763389951","10.4758483966227","-7.8338596799415","2.02520882512569","2.6724352862102","2.31883683870764","1.51012366950978","1.14766198930194","0.559438252963474","3.33907245676974","2.58407434061452","2.83959981302877","0.998534827013003","0.871592297499163","1.7883705975635","1.29888551848518","2.90495658086414","3.69672470817193","3.81051363176337","4.42213456864427","2.87334932863","3.95077129055979","3.70842826522428","2.91329567691125","2.90190387676697","2.56116857186908","2.12446999259555","1.43407694807709","1.13785866902228","1.03737077750068","1.57855362760428","-0.493291832539256","-2.25737131583065","4.05294829107929",
"Least developed countries: UN classification","LDC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3977995563236","5.34603622736736","7.73418199029585","7.62391210284315","7.00952575599474","8.33948578769959","2.73349463879661","5.76741158202874","19.2144437673531","-2.44741256079431","10.5387944872968","0.707834437109796","1.68436676309993","1.14852226265198","3.59266438995256","1.93841813293683","2.27854900331444","-0.525184075058405","3.52480203576107",
"Low income","LIC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.9150972594546","-1.37375036505854","-4.05560400894328","9.01773501951794","7.01317276261616","3.92242799719875","9.70202987245668","12.5392970305328","8.43017136239715","8.56426292964618","5.43391085474438","7.45110338517554","6.65160545970231","4.03523635764857","10.7274802568847","2.85883099352165","10.2031668567412","25.1308704307144","-3.91174621529899","6.25365292035778","4.95957356661481","2.82428606051374","3.91979320986799","4.26673974792506","-0.222203736855647","-3.00246333483094","-0.988525083463088","9.43745646155361",
"Liechtenstein","LIE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","1.28719262662315","5.54167826038206","2.66480928559267","6.97945608728716","6.02083984914819","0.220361676015983","3.60283305471609","0.0489860620633635","0.293747199746647","3.6771656540501","7.83115891391979","6.47647884454541","-9.69108459726168","6.40232604513915","-15.3911984371702","15.0638893775062","-9.20514832618716","17.6054072550028","-2.80514131075473","-3.11133997114661","12.5344792739085","-1.9430238064195","18.8212574495918","-8.28817016603399","0.908082567847245","3.11440570353847","-1.18776812598041","0.317915897933958","8.42108409872084","-2.61050854717509","6.04942603926098","5.1100116762435","3.01485954144431","12.188595808894","-18.4731230919348","51.926449903733","7.71003992415767","3.51809167294441","-2.50716879518525","19.2136768101156","-4.08256076799042","-9.98292536660995","4.771127175327","9.25495270482917","12.0080607770999","9.5827461123389","7.40667265660851","9.77701487315024","15.9999768048016","1.58777793287319","-2.09864917546329","6.04650496971732","0.0936096528485706","5.97589437684252","10.2357754097179","0.120720650687645","5.50035324368633","18.7024982475871","6.55746358749924","3.5585274046354","3.08875848760033",
"Lower middle income","LMC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-1.55516766542156","0.325016177494547","13.724506784359","9.84514447026996","5.01634654394056","8.16936397215406","4.02385214608015","8.88923993623531","8.68811732446606","10.2754538124751","13.9195247881216","11.4792559670165","6.36754605413783","21.3912587258551","18.1212472592903","10.5586046010178","1.37396878230682","3.52216812655554","2.21154169398562","-1.30559471812583","2.78572297994657","3.22393846467371","1.93893266756203","0.451338929618856","5.54544299524791","-2.51713139109347","1.33238165316865","3.61010761573914","3.04980643906656","3.008681234799","3.77779366484954","2.30781449780413","5.51316945970095","0.513307669821089","2.11209060618039","2.70594850337682","3.2850315040086","3.27932005136829","2.33372082133845","4.22358356307751","3.074993314461","3.36710277531785","4.20536959410553","7.08087426217875","5.57221356617279","7.99556738001182","7.53264338320699","6.45418700955061","7.87699166559577","4.27404452934445","5.04603336996163","3.87639833432007","2.01698142399999","3.59252120526629","5.38675731964634","3.43351727801596","5.31279651946561","5.47083306562435","2.65489106214305","4.55663049868495","1.49959332001697",
"Low & middle income","LMY","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","31.7075600119526","5.55471526884972","0","0","21.0531972058033","-26.0870422979798","33.3337781929801","-8.82320558119051","-1.61375312870504","-34.425699047109","49.9991492113189","33.3340895942282","0","37.4993619084892","45.4546017052978","18.7501861108157","15.7892474350891","40.9092034105956","29.0323147249582","83.080648235118","8.73549992889957","-40.8385273674026","8.91527691291904","12.0249755921555","64.187508214852","17.8278131366857","109.50990071436","38.9419593609184","4.71115535126027","6.54225763200471","38.9511990464623","26.6945736206987","16.7659542577252","19.398511586523","15.7165847812169","7.17855418608471","19.7202630673641","32.2923161161249","2.0103405518701","6.81306399958366","9.5940950406624","22.5589218865153","6.94662407095687","4.22018446700203","12.4421778805801","7.27396441756144","88.7251404078309","-9.11888048308417","-8.23707964685116","-5.69664463135766","1.12528805184597","6.40953775340867","0.134663328864249","1.92933492811524","-2.36813186150187","3.11252929151169","-4.46121650644912","-1.26832216628743","-1.1354713256967","-3.04215208519587","",
"Late-demographic dividend","LTE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.050712377166235","4.4868949867094","5.12286276044962","-4.36979019197258","0.149576778598544","1.45498038891809","2.09445884021702","3.37036493455818","4.15983991571206","3.55738083083048","2.10384528431258","1.85063436397886","0.235942094159896","-1.31444107910292","-3.16273428679568","-0.357437692984746","1.30440409717856","0.695158794766499","0.2807345065943","0.159380763120524","0.149139890479333","-0.348101364134848","0.212053240888693","-0.291648402995563","-1.41026273028837","0.85065673516489",
"Luxembourg","LUX","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","2.97084962293577","4.15703441676155","3.43802100658721","3.75154296322115","3.3066245711332","2.79784167782464","2.91953899440239","1.79560995760077","2.23078854365029","3.08491460074876","1.3999137272594","1.48065523814283","1.89609804236781","2.17363078999533","1.98350691558487","6.40633098966265","9.64715469903832","4.33184281678753","8.15670359800045","6.67653092218501","4.0338458665756","3.20900066141961","5.23334144409901","0.983436675785441","4.67854842173072","2.63855347802352","3.55914620715451","3.01177712422668","6.20778249589213","3.70816626577881","6.83020333374454","3.28342049713956","2.36370793853551","3.19414930928465","2.99429538057321","0.0909953935539534","0.406000087023429","3.20896955543135","4.61058294107031","3.7811451065088","2.80660369548936","3.83920770057489","4.05231572064702","1.13436760383297","1.93211067129926","1.10772824622012","4.04309381406726","5.41761593539989","2.63958970473549","7.81984178455863","5.35220581152642",
"Latvia","LVA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.30367850874467","3.64811505761122","11.9733823474249","0.581984165078111","-3.19424879079607","4.8012141342935","4.13071705232949","4.077351234966","2.41960010090654","3.68657957362677","5.9534955681432","3.16716295373868","1.98237986623528","-10.0547535578145","-8.09739072014814","2.56838858355286","0.792657458310103","1.6935982069221","3.47859247980884","2.72973215982772","2.30530519994903","3.31780109610781","1.70590675664938","3.92031535825626","2.39885406551279","4.43397633440964",
"Macao SAR, China","MAC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","4.85203945614504","15.7640478006611","19.7232593894136","4.76976701522656","20.0840483277885","22.2659667541557","14.7644603458557","18.4246077106931","12.9255879255879","-3.72212293107468","6.60209846650524","7.21532404603271","6.94160016947956","4.4770206022187","4.08292251295663","2.48360456643186","13.0177164187948","-13.0229631959736","0.102471368294161","4.71487926777866","6.81426106958021","5.10901749663526","8.84040155705799","5.10588235294118","15.44213118424","2.58299720757059","13.5085066162571","5.52576358125437","5.63411400795404","5.56966564078047","5.55036653363901","6.36061353641533","4.20028237192416","3.70191144447132","0.709286047596834","3.43341673616904","4.27361913721273","12.4801306010225","-0.798258345428167",
"St. Martin (French part)","MAF","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","5.39421967237628","6.67610889688908","9.96378276617413","4.03380600663488","-6.37264949378967","4.36579282092424","4.60747273202051","9.89335855675522","1.1934706292981","7.60873039243542","8.12351031239832","2.89894800468433","-1.56135778863303","16.2744841342699","34.5660396751008","44.3454698068","-0.0767789996676527","1.2047038468354","6.48024396611004","-6.11007012952417","-1.42849696888541","3.08357488078464","-11.5774022509921","-3.57787950251955","11.1998669538735","8.63602858174363","0.882848892589735","5.4452079158108","-6.80561820206115","-9.10153930385384","-1.53528070007293","-4.39094999843597","2.1601136746839","2.20896604669525","0.954423013037783","-5.55569533949146","0.332757596838462","-2.24391920772831","6.80465466226987","2.25082544549704","4.8680969704171","0.994054296031877","1.46685855782182","4.71255474946052","3.96662601527278","3.38282096483896","4.92152435328985","4.23588332804287","12.1890961460378","0.919265714542263","3.36237687416197","21.5728762321562","-7.04375153100661","22.3776313121582","1.92443382864072","2.51394650264652","2.38499325612258","3.66903201448288","4.75192010860425","-0.524426657911334","-11.7548423608584",
"Monaco","MCO","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.60463974233494","17.714152894662","-18.6031491790477","-38.2566607146815","-1.24879784494382","-6.23350678854709","30.2874776027131","2.17794271842988","-17.5948827811834","14.5454612758212","9.18290656556675","5.30700978710044","5.03762605200997","-2.0364528648111","-1.09996433496255","0.295068614905915","0.686588092059594","-0.73915364336284","-2.0571427864361","-1.37774096959437","0.644567938413715","1.10000071283376","-0.235734807973401","0.525176826572846","4.46185076806739","2.04741424771254",
"Madagascar","MDG","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","16.6120369951978","15.6433347604672","-1.69151615391583","-4.17626963101334","-1.02594433299494","1.29549683233809","4.60362730697807","9.29076687226136","1.78947602734516","1.31869913939929","17.5703681369844","-8.85621845005964","-7.69220171614703","-4.16660448287109","2.05991471172626","4.93227743945523","0.641398202803913","5.73218550867043","14.2573363876363","43.721911353951","-21.8388645525996","0.340836069696621","7.20604896642338","-17.5033924898774","2.45803357314162","-0.585137507314442","7.06297822248372","-4.17811984606909","5.67986230636799","-2.71444082519004","-6.91964285917916","-1.61870503622663","-1.52346130283033","-4.95049504654443","2.86458333183943","-3.79746835359541","14.4736842092961","-2.29885057602699","-3.52941176398464","4.87804878330593","20.3488372081174","-13.5265700513163","29.370985430656","-11.4136844713773","12.246908957216","-11.588847444981","41.466786745889","-15.9886085300046","-13.8838693934528","-5.15203336846332","2.37321457788042","-0.178617572976421","2.47102561093098","2.89444224759954","0.517808642185315","-0.288846176102894","13.9159139283311","-36.6031132604481","0.0232694879428692","24.2619236786156","15.4753237281179",
"Maldives","MDV","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72315085158151","3.29629420750589","-10.2265016936885","8.94448563941413","-4.31645063549094","5.36853554333159","9.35943355199218",
"Middle East & North Africa","MEA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48010019835606","2.55661951691425","2.75307624123778","4.75391778378868","4.12119749917532","4.99064925850557","0.729395911064557","4.55364416627555","4.55044618318389","2.19415602803498","9.92641379266715","4.70339551014204","7.90127076362958","6.1177101032458","-0.803856134649621","-4.55990100198555","2.95400732111388","3.99690551610239","2.16245808627261","0.0550651878411088","1.58388243538334",
"Mexico","MEX","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","7.5044347217416","15.2968448660977","12.3762137120206","12.2233490383755","34.052018135247","9.40407514669812","6.60268394365036","9.98065264693955","5.65921566162268","9.07501651032273","10.4544136233936","12.1375860432227","9.31049355841944","6.62044344200328","12.6664951220182","6.86304567845582","-0.0105388891007152","9.44588880924447","9.58378252802771","9.54460569014799","10.267409472454","2.03102106702624","2.72344639941859","6.5895396532417","0.904486250907183","1.47902473466787","-1.20572387215063","-0.500692927447531","-0.143774988858866","2.32170978246316","3.92243085274532","2.31456014936782","2.02646815721216","3.00334831734708","-1.08259453808535","-0.0203424006979844","4.84087267206657","1.40475097246305","5.22964222210476","3.12050143790343","-2.72894833846856","0.344517671983311","-0.155426388024097","-0.971079657638739","2.2557907179509","2.70757092440796","1.82283011190458","2.92632804205657","2.93943126208409","2.28321245498786","3.03535741876857","3.36324412913012","0.542572566536307","2.61314005230288","1.90183646027242","2.5981587543429","0.665195174728936","2.85671298519804","-1.78147221318375","-0.154763139962895","0.985311059482655",
"Marshall Islands","MHL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.918741705504587","3.92962252762807","5.35400049338048","-3.16429390966351","-0.4599334028523","-1.03272366569836","0.172331445017065","5.44804645863198","0.72326742595223","-5.6877791908548","4.29481181595615","8.33304829411357","1.39312000967055","5.86443313919867","6.95727958207411","-3.86152142875665","1.00203103353861",
"Middle income","MIC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-10.5755519149963","-3.88467173505153","-1.14481038803079","5.70555786925289","0.172571312557096","-2.39967571949737","3.7876900074757","4.36774709883953","-2.59954373789851","35.4596807526522","-15.7592665242724","-14.2746261448505","-0.686102895313979","1.13857374392221","5.21613717399143","3.74100445493659","10.1778275311519","0.163232673184879","-3.62517668579031","1.19057889742041","2.4366953704493","0.487731797449811","3.02317491344608","3.91368664780036","-4.88967288707332","-2.56239221683532","1.52944515870499","2.49477856167874","6.39721455619022","4.14410882055766",
"Mali","MLI","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03147504766386","-4.5305436982997","6.91980750611702","2.10580405090879","-4.5186165947872","-7.73354112541918","-0.427407949318493","-9.21544983415546","-18.3476160818096","-6.14160810570453","20.9911346150555","8.76286999940763","82.5597792823456","-7.10240921215926","9.35130503291282","7.97597515802548","6.96651930086571","1.11463299088068","6.18873875041363","2.23907782461418","-0.493741614209682","6.53297941489708","7.81522932933352","2.76428815756218","7.41649712816343","12.2037820368049","-14.483525648681","7.50792729630439","6.48870071243934","8.67782786576218","6.38551831933549","4.86293480946129","1.99999999834357","4.00000000378924","4.49999999381907","5.80000000069731",
"Malta","MLT","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.920117105813461","2.71860754247824","2.80803679496491","0.188368259948192","-1.28476302389345","3.73779858741369","1.31578947368421","12.8511023859861","-3.53940853740131","0.575709232156484","3.09655172413794","4.22101812830289","0.128369704749673","6.7948717948718","2.53301320528212","-3.74077976817702","2.11640211640211","12.2744327318206","13.0808402291534","15.6722018951121","6.72776673831055",
"Myanmar","MMR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.938890534885701","2.23643386353037","4.75599343926758","2","-8.39999999972872",
"Middle East & North Africa (excluding high income)","MNA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","9.16732530409638","8.76428288384695","13.3636239489156","11.617544990685","10.7860537745017","21.1496432955526","19.1084651955329","5.52497681976605","43.1997824123561","22.8407977342489","11.3751344883591","-1.19345773908751","1.72558021353009","-0.565660610879505","-6.40922529740766","1.71019565235207","-0.328259063327735","0.647236404649675","-2.09980099799093","3.97943855820266","-11.1899183835045","-3.74026145169665","2.22578430558551","-2.97045840612272","2.57325692579768","6.88312463723013","2.32613337281381","8.56539661788058","2.41561951834908","0.280707662210716","1.73842733301584","1.07842908679636","3.44243028629674","-0.546735103618857","7.08441294078175","2.92775596789096","3.70547089237053","3.46945275852852","5.3984933607482","2.54190809546616","4.96657008281329","-1.57687517236782","5.04376008185173","3.44483219148492","2.80881324857238","7.07564083005335","1.54773477329526","2.77359928733947","4.10260841276128","-0.351343221127181","3.40219521438286","0.9344117432925","3.22026109912359","3.72685525589618","-2.85706494332048","2.06909613269613",
"Montenegro","MNE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.760633049524","1.60039762897499","0.583854718597124","-0.354023426450297","-0.309658058134033","2.96788759568851","1.3154534384793","1.37664124603789","1.91019277767171","0.847754643171996","-1.3783682269549","6.29666625554506","0.991486426351912","0.776841953758137","0.452640045301592",
"Mongolia","MNG","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3318585040598","19.8738328987905","15.8134466209376","12.1968252330772","-4.70602910332451","13.2673729183198","-2.35075542419811","1.08602921585378","12.2533867832596","14.6182063475418","9.18411031883579",
"Northern Mariana Islands","MNP","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","21.0699321441958","-6.27317754980827","9.07616599359588","-38.5063529762538","-12.0026330729028","-19.7446902784622","2.31022997254175","8.5689152377638","21.7616333715029","-2.69539200035631","-10.1165190735633","0.930516766994913","24.0524584862816","45.8213971485935","-49.430377314166","1.554062492657","20.9943015635415","20.0002675463041","10.8385386319895","11.2104599297586","16.3313372330878","25.3665825844094","8.72218308136681","9.1458759830702","5.3055158486967","10.209988817202","7.17454530002858","7.42425759765332","7.63139354603094","11.3525734480957","14.3564561697718","15.3536136267532","21.0554711859115","18.2875200464365","8.27008808457099","20.2335540513425","3.1897680564207","-5.83580052065305","3.56466520120708","-21.4512067320968","-4.17360081689286",
"Mauritania","MRT","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","2.36220762890567","-5.26968647803174","-12.3931635945484","-6.88311820293343","11.7699776849412","9.15155567764818","4.98685611523011","16.323276010195","1.14632518395821","15.3221051879064","19.3338792775863","49.8450719539461","0.677709537751483","-13.6016120138871","-11.8242184475435","5.75388558372583","-6.61344257680567","-19.2347042872108","6.76493026027596","-9.89549951168534","-3.67917414515074","-14.2230410344161","7.65858917782485","5.09983096226694","4.24645321195287","-2.81231939969234","-25.0678089853565","-25.0678080656351","2.22940953162596","-0.618904052959408","-2.08309120479844","6.82400739983598","0.194679812463775","15.5235884504418","4.631444675818","-0.082199901978484","-0.340868167321702","3.87403950968309","2.47990240993985","5.74512877318168","-4.53208840914834","2.88125749554268","2.85485051083188","5.7674027257135","3.12885165145956","3.17418734126534","-9.08372924239507","15.4858005082475","1.26033448884787","4.566510076566","6.02596934837737","2.65616161834647","5.56217336427689","5.50921206287018","0.979465212364545","9.2165452875324","26.0521113595941",
"Mauritius","MUS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","5.03144701861228","4.04191584195794","-1.87050328072421","0.879764585432213","3.63372090177354","1.96353438694948","2.52463124254972","3.72372318513541","0","1.62130879205107","7.00854725802536","5.18518525359065","3.62173044723613","6.60194169655443","5.89901813760841","5.26242879699379","6.28227619104729","3.46343983797493","3.78887971670059","5.99105002216869","-5.5216960232985","4.10294953996022","5.80030145396344","8.82987752916738","3.9900367806293","6.0800766311748","2.66996248992899","4.17022764019606","4.33998843744897","4.29992632339089","-2.87908138933757","-0.416163288181949","5.32542988674226","2.59965438458445","2.56943339725967","2.7724055618894","1.75107947848956","3.948866147255","1.70984588008211","4.39075931733446","0.939190140844559","4.56694625530241","1.94469653963969","-1.02058859374166","-2.96508197115855",
"Malawi","MWI","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","7.71905706671367","5.74563881511889","10.744811042954","15.490636000486","8.54414928246901","11.3016671045521","0.750691525775864","0.235292056213837","2.66041210427987","13.1859731089651","8.38383969160226","16.8996604671822","4.57081340077403","14.9174141113194","6.78903329637322","8.49037080177277","9.830113880499","5.83941786822312","1.72413883635659","25.1008882414093","13.3419304902371","8.74317832120231","4.57495238698307","-4.89538071524976","-0.87368254230843","1.26366908585327","1.46812167385693","7.35489258565849","3.72286866201496","5.88278797947733","11.744853467543","4.93423100398383","8.42678935340922","7.86591587874337","6.06154435728361","0.730099091274411","5.68329086556987","-8.89312182164817","17.0796085987389","1.63083063577886","15.7028902371921","11.8898799951708","8.60730901640363","7.64247417655119","6.49973798442676","5.48830350013594","7.33100264175137","6.87167582750325","4.94261439685826","2.75924886539698","14.1631025966215","5.43044336231071","5.80593295689805","4.36054462008579","4.53291202558488","1.05115536193117","5.66049858648164","3.39312861051992","1.54619772981239","4.96296167590454","5.2889178272673",
"North America","NAC","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","0.379845757639941","0.635913672523799","-0.339000509314275","2.5193818105278","2.8397531231098","0.158283970209666","1.9895193352915","1.69378671615752","0.772608255556122","1.62387570081873","1.62160002099709","2.20501077387001","2.81511254172872","1.57974761244672","4.71995104671925","4.27463668341261","1.90285220444879","2.08156749573429","3.01147938105171","2.79869202473768","1.80793197472711","0.667278529488996","-0.0704693484506294","0.344124942033915","0.141156172984353","0.210136997872667","1.59568571202988","1.87753518687398","2.70607143315205","1.72078524483166","3.54316845994391","3.68184462324095","1.82735039764943","1.57182930589424","0.859767623509057","1.37098853583429","1.6790388871119","2.58236135374116","4.10236228858591","0.235845236284902","-2.62093476834228","-1.22742966351622","-1.76905395015888","-0.627938307484527","1.56185961336905","1.85325923974537","0.151726266241667","1.41961488676039","3.19613850301734","1.96999886432256","1.80793320299941",
"Namibia","NAM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","25.2794867063759","3.09262390933628","1.24674432920754","1.90331108431127","9.45047077427461","2.06878714399963","0.238131529142834","3.78003463446395","-2.32697186713797","5.99997928982967","11.7809544962339","6.69917780413319","0.69852155408563","1.5753085925009","2.69591708358168","2.59374825973728","4.03614590423027","3.07610142439452","4.47356703852316","1.26982068662846","2.90755815617348","-2.57553187602753","3.13650750095293","4.96874684853749","-5.9191407266151","10.9816610642764","12.5712881385786","10.2364397932108","3.84100735215971","1.00650127686772","6.67235310555469","3.2647852911404","4.81606014833542","4.38049434440384","12.1128894979907","1.07440813774072","-2.08391433151974","-0.245432793823937","1.45400762680769","0.370588023532832","1.72935176721683",
"New Caledonia","NCL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
